text,user,created_at,timestamp,geo,lang
"Southampton VS Swansea

Live Stream : http://t.co/vIFKtC8Yvp

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",KadriyeTural,2015-09-26 14:02:46,1443276166050,,en
@nationalexpress any idea where the SHO32 from Southampton to LDN Victoria is? It's half an hour late and unsure how to find out where it is,ursegrover,2015-09-26 14:02:56,1443276176641,,en
Ya juegan en #PremierLeague #Leicester-#Arsenal| #Liverpool-#AstonVilla| #ManUtd-#Sunderland| #Southampton-#Swansea (Federico Fazio),PlayFutbolCom,2015-09-26 14:02:59,1443276179958,,es
This is what happens when your daughter marries a Swansea export. #oh the shame! http://t.co/UpluIHagr7,HughieKing,2015-09-26 14:02:59,1443276179874,,en
Comienza Southampton - Swansea City #Southampton #SwanseaCity #PremierLeague,rfutbol,2015-09-26 14:03:01,1443276181166,,en
Ready to go. Let's see if Siggy can step up today. We need a big game from him. #swans #SOUSWA,jacksinphilly,2015-09-26 14:03:02,1443276182196,,en
LIVE: Southampton v Swansea http://t.co/fHn5yFAV0s http://t.co/Jwsgwt969W,GoalcomNigeria,2015-09-26 14:03:06,1443276186648,,en
"Southampton VS Swansea

Live Stream : http://t.co/2SlSS2ePrJ

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",ayseugg,2015-09-26 14:03:20,1443276200149,,en
LIVE: Southampton v Swansea http://t.co/ijZZKOAmuI http://t.co/uaDQfuaSjJ,GoalcomSA,2015-09-26 14:03:20,1443276200688,,en
Southampton v Swansea at St Mary's Stadium @SouthamptonFC @freeroamer99 http://t.co/FmskkxEFmc,sandymackinnon,2015-09-26 14:03:20,1443276200799,,en
Very thankful for Extra Time on @DIRECTV today. I'd be sick if I had to watch United. Hopefully this Southampton v Swansea match is good.,Cgalden,2015-09-26 14:03:21,1443276201415,,en
É muito jogo bom no mesmo horário  https://t.co/IXp6yPhsyc,ThiagoRochaCFC,2015-09-26 14:03:23,1443276203026,,pt
@FootyMemes @hazzaeddy3 SOUTHAMPTON FANS AT MK DONS??? 😂😂😂😂😂😂,Jamief_12,2015-09-26 14:03:24,1443276204296,,en
Por el lado de Swansea Jeff no arrancó mientras que en el partido del United el Toño titular. #PremierLeague,nine182,2015-09-26 14:03:24,1443276204620,,es
"@KevDal two choices: standings wise? Leicester City-Arsenal (@5_star_smitty 's squad), Swansea City might be most fun to watch so also them.",elcheevus,2015-09-26 14:03:25,1443276205496,,en
LIVE: Southampton v Swansea http://t.co/wXA6aevRFF,vizoal,2015-09-26 14:03:27,1443276207940,,en
LIVE: Southampton v Swansea http://t.co/VTuZlJ5svd http://t.co/vGdcNnyOac,imagofootball,2015-09-26 14:03:31,1443276211329,,en
LIVE: Southampton v Swansea: The Saints have started in poor form this season and will be hoping to arrest that… http://t.co/Yij20Fc0Hj,Bot_Football,2015-09-26 14:03:35,1443276215205,,en
"COMIENZAN:
* Leicester v Arsenal
* Man. Utd v Sunderland
* Liverpool v A. Villa
* Soton v Swansea
* West Ham v Norwich
* Stoke v Bournemouth",PremierLatina,2015-09-26 14:03:35,1443276215933,,sk
"#BPL

Stoke 0-0 Bournemouth
West Ham 0-0 Norwich
Liverpool 1-0 Villa ⚽️
Leicester 0-0 Arsenal
Southampton 0-0 Swansea
United 0-0 Sunderland",Instant_Foot,2015-09-26 14:03:36,1443276216144,,en
@GolfGolfGolf59 just Southampton,nickgoff79,2015-09-26 14:03:36,1443276216984,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/r7zvc0ln73,luhokuqamar,2015-09-26 14:03:39,1443276219591,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/aUJ6x1gx5F,tikizycozus,2015-09-26 14:03:39,1443276219644,,en
"@Dalekxandra Dije Manchester City, no Swansea. Termina de despertarte xD",FerOfDamnation,2015-09-26 14:03:41,1443276221522,,es
"Southampton VS Swansea

Live Stream : http://t.co/s8vAia7iQW

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",GulinBabacan,2015-09-26 14:03:42,1443276222837,,en
LIVE: Southampton v Swansea http://t.co/JJHO2QR1u2,Naijawhatsup,2015-09-26 14:03:44,1443276224808,,en
"Premier Lig | 17.00
Leicester x Arsenal
Liverpool x Aston Villa
Man Utd x Sunderland
S'ton x Swansea
Stoke x Bournemouth
West Ham x Norwich",asmarcatr,2015-09-26 14:03:47,1443276227090,,en
"Southampton VS Swansea

Live Stream : http://t.co/dOTxVuf27m

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",NarAtmaca,2015-09-26 14:03:50,1443276230437,,en
"#BPL KICK OFF On The Way !!

Manchester United - Sunderland
Southampton - Swansea City
West Ham - Norwich City... http://t.co/W579AfU2J7",sakka_ID,2015-09-26 14:03:50,1443276230807,,en
"Arrancan Los Partidos |

StokeCity vs Bournemouth
Liverpool vs AstonVilla
Leicester vs Arsenal
Southampton vs Swansea

#PremierLeague",Gummi_xD,2015-09-26 14:03:53,1443276233910,,en
#FutbolEnDIRECTV Arranca El Partido #Southampton vs. #SwanseaCity Por #DIRECTV Con El Relato De @leandrozapponi #ElZappoDeLagente,RobertMejor10,2015-09-26 14:03:54,1443276234755,,es
"4: Mane has the first attempt of the game, but his effort is high and wide from 20 yards. (0-0)
#SOUSWA",SwansOfficial,2015-09-26 14:03:55,1443276235170,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/JnP1D5WcNv,muzygyneqiky,2015-09-26 14:04:01,1443276241978,,en
"Southampton VS Swansea

Live Stream : http://t.co/zcPjDhRERp

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",Morinternet,2015-09-26 14:04:06,1443276246111,,en
LIVE: Southampton v Swansea http://t.co/6xDE5S0A5N http://t.co/4UDA8AO2xb,GoalAustralia,2015-09-26 14:04:05,1443276245689,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/CEplfNtVoz,sytihuqeror,2015-09-26 14:04:06,1443276246214,,en
LIVE: Southampton v Swansea http://t.co/uwEhnHarTL http://t.co/LgGKRgcauP,GoalTanzania,2015-09-26 14:04:06,1443276246139,,en
I couldn't be anymore grateful to the royal Berks A&amp;E staff and Southampton paediatric ICU team for mending my baby http://t.co/iR3kVjmAoq,Ellie_mae_jw,2015-09-26 14:04:06,1443276246809,,en
LIVE: Southampton v Swansea http://t.co/wTJQ1CG4eP http://t.co/Gclur9mNjr,goal_ghana,2015-09-26 14:04:07,1443276247262,,en
"Outros jogos:

Barcelona 0x0 Las Palmas
Leicester 0x0 Arsenal
Liverpool 1x0 Aston Villa
United 0x0 Sunderland
Southampton 0x0 Swansea",numeroplayer,2015-09-26 14:04:07,1443276247874,,en
Southampton have started well at St Mary's. Sadio Mane just curled an effort over the bar.,sport_swep,2015-09-26 14:04:13,1443276253902,,en
"¡LA PREMIER EN CURSO!

Leicester - Arsenal
West Ham - Norwich
Stoke - Bournemouth
Man United - Sunderland
Soton - Swansea
Liverpool - Villa",AngeloVizzini,2015-09-26 14:04:16,1443276256958,,en
Southampton - Swansea City LIVE http://t.co/MaZcnVJJKs,carolinanoussa,2015-09-26 14:04:17,1443276257177,,en
"#BPL

Stoke 0-0 Bournemouth
West Ham 0-0 Norwich
Liverpool 1-0 Villa ⚽️
Leicester 0-0 Arsenal
Southampton 0-0 Swansea
United 0-0 Sunderland",FootEurope1,2015-09-26 14:04:18,1443276258949,,en
@BedfordJames  will do.i was going to go to burnley but got occupied on Southampton,Thud47,2015-09-26 14:04:26,1443276266789,,en
"@k_critchell ha, that's why I said now! Southampton wouldn't be my first choice 😂",Justemily84,2015-09-26 14:04:31,1443276271057,,en
We can't get carried away. We've got tough games in Europe &amp; Swansea coming ~ Harry Kane @seancardo #SaturdaySportKe http://t.co/qjyLbY9QSJ,NationFMKe,2015-09-26 14:04:34,1443276274785,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/XunBvN0I5U,rezewohidyp,2015-09-26 14:04:35,1443276275342,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/iZR2IWKFBv,taguhokosera,2015-09-26 14:04:38,1443276278005,,en
#PremierLeague Ya juegan en #PremierLeague #Leicester-#Arsenal| #Liverpool-#AstonVilla| #ManUtd-#Sunderland| #Southampton-#Swansea,TanoCoccimiglio,2015-09-26 14:04:40,1443276280525,,es
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/7iM2KOTr9x,taluluzawuca,2015-09-26 14:04:41,1443276281688,,en
"#TNT-LØG™ Matheus 001 dirigindo , Scania Streamline saiu de Karlskrona - Solvente QuAmico para Southampton #etsfs.com",etsfscom,2015-09-26 14:04:43,1443276283581,,ro
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/nEyC1k3TNE,rusumavanule,2015-09-26 14:04:45,1443276285541,,en
LIVE: Southampton v Swansea http://t.co/wcVNSvQVB7,UkfootShirt,2015-09-26 14:04:48,1443276288900,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/VMqjknNJKj,jatyvymaqeto,2015-09-26 14:04:49,1443276289189,,en
TOOS U DAAWO KULANKA HADA DHEXMARAYO Southampton vs Swansea:  http://t.co/ioY9SuFfg6,Daryeelnews,2015-09-26 14:04:50,1443276290706,,in
"Southampton VS Swansea

Live Stream : http://t.co/bU5zJnbare

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",MeryemSoylu10,2015-09-26 14:04:52,1443276292083,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/QiRtiwk6MP,gabijarakuw,2015-09-26 14:04:52,1443276292579,,en
LIVE: Southampton v Swansea http://t.co/Z9xvvGYARV,bnews3,2015-09-26 14:04:56,1443276296754,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/6goNBN1peY,qotifemokop,2015-09-26 14:04:58,1443276298554,,en
Bonus point try scored by Jon Fox. Converted by Jac Wilson. Narberth RFC 3 - 31 Swansea RFC,swansearfc,2015-09-26 14:05:00,1443276300714,,en
Swansea at Southampton has started. Hoping Ayew will get back to scoring ways #ghfanslive #ghana #SOUSWA,ghanafans,2015-09-26 14:05:01,1443276301852,,en
"Southampton VS Swansea

Live Stream : http://t.co/HL9R95k4CV

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",gunesca,2015-09-26 14:05:04,1443276304440,,en
Swansea City's Bafétimbi Gomis and Gerhard Tremmel give @cwmtaweschool a lesson in language http://t.co/qn2m48mA0E http://t.co/xhAYaMAFm4,SWEveningPost,2015-09-26 14:05:09,1443276309652,,en
TOOS U DAAWO KULANKA HADA DHEXMARAYO Southampton vs Swansea: http://t.co/Urr3ho6CJY,cadaadoonline,2015-09-26 14:05:11,1443276311197,,in
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/tJAtnGPkSF,myrajekuzeq,2015-09-26 14:05:12,1443276312098,,en
"INICIO:

Leicester - Arsenal.
Liverpool - A.Villa.
Man Utd - Sunderland.
W.Ham - Norwich.
Southampton - Swansea.
Stoke - Bournemouth.

#EPL",FussballSehr,2015-09-26 14:05:12,1443276312863,,en
15:04 - Red Osprey is leaving Southampton,red_ferries,2015-09-26 14:05:16,1443276316165,,en
Game day - Southampton http://t.co/xFylpeiA2D,dann_maher,2015-09-26 14:05:16,1443276316090,,en
A low-scoring match is on the cards at St. Mary's today. http://t.co/x3bWjXzP8d #BPL #Swans #SaintsFC #Swansea #Southampton,MeieJames,2015-09-26 14:05:19,1443276319197,,en
Prediction: Swansea 2 - Southhampton 0. Gomis with the brace,PranavMukherje8,2015-09-26 14:05:19,1443276319482,,en
@sens_adnan I just woke up to to watch. How the hell is Norwich and Swansea on tv!!!,Josh_Nielen,2015-09-26 14:05:19,1443276319856,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/rPADh4tBtA,jycyqihuxoc,2015-09-26 14:05:36,1443276336533,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/53fuRRnJmk,qahedupamepe,2015-09-26 14:05:39,1443276339619,,en
"Inician los partidos!!

Leicester - Arsenal
West Ham - Norwich
Stoke - Bournemouth
Man United - Sunderland
Soton - Swansea
Liverpool - Vill…",futbolporlavena,2015-09-26 14:05:44,1443276344374,,en
"We provide the platform, you do the rest – Make it happen for yourself at our #Swansea Business Show! http://t.co/4TaFjRMVmv",WelshBizShow,2015-09-26 14:05:44,1443276344139,,en
Man United 0-0 Sunderland / Southampton 0-0 Swansea,la_ligapremier,2015-09-26 14:05:45,1443276345091,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/zJK546pewd,fymydedewaju,2015-09-26 14:05:49,1443276349594,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/taUcDlqoAf,ludacyjovusi,2015-09-26 14:05:49,1443276349690,,en
"Southampton VS Swansea

Live Stream : http://t.co/AZKuWQlaEf

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",sevimlielaa,2015-09-26 14:05:50,1443276350074,,en
"Southampton VS Swansea

Live Stream : http://t.co/vIFKtC8Yvp

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",KadriyeTural,2015-09-26 14:05:51,1443276351335,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/8XfuUg2qmK,wynixuqehuw,2015-09-26 14:05:51,1443276351412,,en
Bon j'ai vendu @Cyrilhanouna pour 10M€ à Southampton. Désolé. #TPMP http://t.co/vVXplC6TFp,Anthonygeekman,2015-09-26 14:05:51,1443276351331,,fr
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/XwF0fMOtK1,bipumykesaz,2015-09-26 14:05:55,1443276355431,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/Fo18rjtMN0,bopegaceneji,2015-09-26 14:05:55,1443276355621,,en
#finance #jobs Account Servicing Officer asset Finance - South Wales: Account Servicing Officer Asset... http://t.co/Inh4jdeSag #Swansea,uktemps,2015-09-26 14:05:57,1443276357955,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/xQL5FO6dG1,goticonezivy,2015-09-26 14:06:00,1443276360412,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/b3faoGvtUu,negejirysaf,2015-09-26 14:06:05,1443276365791,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/8vV9YDGHJh,kepyqawiwoq,2015-09-26 14:06:06,1443276366066,,en
Garry Monk: Setbacks Are Common in Football... http://t.co/KLJpyw4t1M #swansea,swnseanews,2015-09-26 14:06:06,1443276366983,,en
Team Line-Ups &amp; Updates: Southampton vs Swansea City http://t.co/Uvn8GP8wtb #MCFC,mancityn1,2015-09-26 14:06:08,1443276368004,,en
"Southampton vs Swansea City
http://t.co/LxPxVgsyRp

Leicester City vs Arsenal
http://t.co/NhqgXweYC4",BPL_Tweets,2015-09-26 14:06:08,1443276368859,,en
Team Line-Ups &amp; Updates: Southampton vs Swansea City http://t.co/gIfCehNJ4m #MCFC,BlueCityNewsUK,2015-09-26 14:06:09,1443276369546,,en
"¡COMIENZA!

Southampton - Swansea
Stoke City - Bournemouth
West Ham - Norwich

#Premier",GoalDirect,2015-09-26 14:06:10,1443276370193,,en
"6: Powerful Shelvey effort is palmed out by Stekelenburg to Ki, but he volleys off target from 15 yards. (0-0)
#SOUSWA",SwansOfficial,2015-09-26 14:06:10,1443276370357,,en
"Southampton VS Swansea

Live Stream : http://t.co/za1U6Vi2lP

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",Futbolhaber16,2015-09-26 14:06:10,1443276370619,,en
【http://t.co/lVJImGxOgn UCL】 LIVE: Southampton v Swansea http://t.co/MkrLUoWcoG #UCL | https://t.co/n6rmZKBuIw,CR7_Juve,2015-09-26 14:06:11,1443276371118,,en
"Southampton VS Swansea

Live Stream : http://t.co/ezMwlxMrqf

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",MeryemHalc2,2015-09-26 14:06:11,1443276371818,,en
Team Line-Ups &amp; Updates: Southampton vs Swansea City http://t.co/C0z7azvVEV #MCFC,Man_CityNews0,2015-09-26 14:06:16,1443276376872,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/H0bgRc8H3X,goqebyxuxyhe,2015-09-26 14:06:18,1443276378293,,en
"#ManUtd 0-0 #Sunderland (Valencia titular)
#Southampton 0-0 #Swansea (Montero suplente)",MRCEdwin,2015-09-26 14:06:19,1443276379886,,es
Prendre du plaisir à regarder SouthHampton vs Swansea ... #AyewEffect,iam_fomi,2015-09-26 14:06:20,1443276380959,,fr
Team Line-Ups &amp; Updates: Southampton vs Swansea City http://t.co/DE4BKQYVad #MCFC,BlueCity_Latest,2015-09-26 14:06:24,1443276384380,,en
"Southampton VS Swansea

Live Stream : http://t.co/2SlSS2ePrJ

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",ayseugg,2015-09-26 14:06:25,1443276385441,,en
"LVG's boogey teams: Swansea, PSV (or rather their stadium). Boogey managers: Dick and Mourinho with his bus.",LoveVanGaal,2015-09-26 14:06:26,1443276386488,,en
LIVE: Southampton v Swansea http://t.co/AO4xtK7jwV,HarshAlipuria1,2015-09-26 14:06:27,1443276387201,,en
Ki really should have done better with the rebound great effort by Shelvey #swans #saintsfc #SOUSWA,swansnews,2015-09-26 14:06:29,1443276389836,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/B5pgJS5bYQ,bezajovukuj,2015-09-26 14:06:31,1443276391230,,en
http://t.co/sm3S2xQ3rm Premier League 2015-16 season preview: Swansea City http://t.co/lvhoZDs5zN #PremierLeague,PremierLeague_N,2015-09-26 14:06:33,1443276393353,,en
Southampton v Swansea: Matchday coverage http://t.co/sxZrlbSgVS #saintsfc,Southampton_ffc,2015-09-26 14:06:34,1443276394023,,en
Southampton v Swansea: Matchday coverage: All the build-up and action as Southampton take on Swansea at S... http://t.co/XJ1HnJrK2C #sfc,i4_southampton,2015-09-26 14:06:34,1443276394589,,en
"#finance #jobs Indirect Tax Professional , Portsmouth, Uk: This person will also need to be respo... http://t.co/hBqaJDBuAP #Southampton",uktemps,2015-09-26 14:06:34,1443276394942,,en
#mancityonlineco LIVE: Southampton v Swansea http://t.co/v4ZHRYwrIN @mancityonlineco,Sport24Now,2015-09-26 14:06:35,1443276395054,,en
"#Southampton XI v Swansea: Stekelenburg, Cédric, Fonte, van Dijk, Bertrand, Wanyama, Ward-Prowse, S. Davis, Mané, Tadić, Pelle #SSFootball""",ojo_dami,2015-09-26 14:06:36,1443276396325,,sk
LIVE: Southampton v Swansea http://t.co/15lTmUsozU @PLNewsNow,footballklub,2015-09-26 14:06:36,1443276396702,,en
LIVE: Southampton v Swansea http://t.co/a2yZ0iDjcd @PLNewsNow,sportpeek,2015-09-26 14:06:37,1443276397519,,en
@ChrisErrington1 southampton ?,sharkey_james,2015-09-26 14:06:38,1443276398036,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/tBQQvjEAES,kanyqucofefa,2015-09-26 14:06:38,1443276398561,,en
GOALdotCOM: LIVE: Southampton v Swansea http://t.co/rgLyzMwZ8C,Naija_Stuff,2015-09-26 14:06:38,1443276398563,,en
"#PremierLeague: |Comenzaron los partidos|. 
#Southampton - #Swansea.
#StokeCity - #Bournemouth.
#WestHam - #Norwich.",FutbolING_2015,2015-09-26 14:06:39,1443276399168,,es
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/cdGQyfEoNR,rolasuwyvijy,2015-09-26 14:06:39,1443276399558,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/X8FdjxXKny,wodasyfyjixu,2015-09-26 14:06:39,1443276399992,,en
"#Swansea XI v Southampton:Fabianksk, Naughton, Williams, Fernandez,Taylor, Cork, Ki Sung-Yueng, Shelvey, Sigurdsson, Ayew, Gomis #SSFootball",ojo_dami,2015-09-26 14:06:40,1443276400750,,en
"#FutbolEnDIRECTV Arranco Muy Bien En Los Primero Minuto El #Southampton Con La Presión Muy Arriba Al #SwanseaCity 
Saludos a @leandrozapponi",RobertMejor10,2015-09-26 14:06:42,1443276402819,,es
Swans have borrowed Sainteeees away kit to play this game....#souswa 😂😂😂🙈🙈🙈,Bparlma,2015-09-26 14:06:45,1443276405223,,en
"Coffee ✔️
Liverpool - Aston Villa, iPad ✔️
Manchester United - SAFC, TV ✔️
Swansea - Southampton, iPhone ✔️
Arsenal - Leicester, laptop ✔️",TSturmRS,2015-09-26 14:06:45,1443276405466,,en
"Southampton VS Swansea

Live Stream : http://t.co/s8vAia7iQW

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",GulinBabacan,2015-09-26 14:06:48,1443276408117,,en
@RWC2015Travel going to Wembley for Ireland match tomorrow from Southampton. Best tube station for car parking? Hillingdon?,jeffboland1,2015-09-26 14:06:48,1443276408661,,en
Another hot deal!  98% off! Now only £19.00! http://t.co/Pt6ApQdP6F  #topfinds http://t.co/umTFhgyCga,SHamptonTfinds,2015-09-26 14:06:55,1443276415489,,en
5' Lleega Swansea! Balazo de Jonjo que se encuentra con las manos del arquero rival. El rebote le quedó a Ki que la tiró a la tribuna,Swansea_arg,2015-09-26 14:06:56,1443276416084,,es
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/eaA3zWlreR,lukivuvygik,2015-09-26 14:06:56,1443276416168,,en
Swansea 2 0 up on Southampton,YNWA_1002,2015-09-26 14:06:59,1443276419625,,en
"Southampton VS Swansea

Live Stream : http://t.co/ZQ17BRfXh3

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",Canli_Maclar,2015-09-26 14:07:00,1443276420535,,en
Southampton VS Swansea Live Stream : http://t.co/QHGQfmHXEG      ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans,machaberi,2015-09-26 14:07:01,1443276421645,,en
"Comenzaron los partidos de las 16h en Inglaterra!

Southampton 0-0 Swansea
Stoke 0-0 Bornemouth
West Ham 0-0 Norwich

#Premier",GoalDirect,2015-09-26 14:07:01,1443276421737,,en
Southampton VS Swansea Live Stream : http://t.co/LtCOTL2n09      ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans,16Gamzeturan,2015-09-26 14:07:01,1443276421972,,en
Southampton VS Swansea Live Stream : http://t.co/k5qddPWKVu      ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans,PervinCanbulan,2015-09-26 14:07:02,1443276422731,,en
Southampton VS Swansea Live Stream : http://t.co/zBURkd4GJy      ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans,TugeKeskin,2015-09-26 14:07:03,1443276423135,,en
LIVE: Southampton v Swansea http://t.co/wc4fCGcEHx,CallMeOlalekan,2015-09-26 14:07:05,1443276425479,,en
La cagazon con el Swansea y el West Ham 😁,A_Kerguelen,2015-09-26 14:07:05,1443276425827,,es
Lo que se perdio Ki... #souswa #BPL,CarlosJOhep,2015-09-26 14:07:11,1443276431175,,es
"Southampton VS Swansea

Live Stream : http://t.co/zcPjDhRERp

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",Morinternet,2015-09-26 14:07:11,1443276431628,,en
LIVE: Southampton v Swansea http://t.co/C44XCR2wT3,IamAbortion,2015-09-26 14:07:12,1443276432267,,en
Southampton High School principal was in Best Friends video by rapper JR and … http://t.co/8dXuR4r8Bt,carevemefypi,2015-09-26 14:07:15,1443276435088,,en
Southampton v Swansea LIVE! http://t.co/4EgNdSrlPF #ssnhq #football | https://t.co/SnDmyzWIVv,BigTunaUK,2015-09-26 14:07:15,1443276435879,,en
Can't wait for Swansea away now. COYS,_Jack_lane,2015-09-26 14:07:23,1443276443592,,en
"@alansmith46 Hahaha woodwork? Always been here fam. Not my fault you can't hold a lead n that, go on mention Swansea? Boring 😂",AdamWalker94,2015-09-26 14:07:23,1443276443826,,en
Bring on Swansea now 🙌🏼,NotSoLow,2015-09-26 14:07:25,1443276445294,,en
"PL:

Foxes 0-0 Arsenal 
Liverpool 1 - 0 Aston (MILNER ⚽)
United 0-0 Sunderland 
Southamp 0-0 Swansea
Stoke 0-0 Bourne 
West Ham 0-0 Norwich",BorckleyPL,2015-09-26 14:07:28,1443276448379,,en
"A esta hora en la #BPL:

Soton 0-0 Swansea
Leicester 0-0 Arsenal 
Stoke 0-0 Bournemouth
Liverpool 1-0 Aston V
West Ham 0-0 Norwich",atodoelangulo,2015-09-26 14:07:30,1443276450317,,en
http://t.co/Pt6ApQdP6F #topfinds,SHamptonTfinds,2015-09-26 14:07:33,1443276453216,,und
Southampton vs Swansea City: Please like&amp;Share before or after views this clips. Sincerely… http://t.co/QTmOFnx3KV,maxtvml,2015-09-26 14:07:49,1443276469822,,en
"Comenzaron los partidos 
Liverpool - Aston villa
Leicester - Arsenal
Manchester United - Sunderland
Southampton - Swansea
Stoke - Bournemoth",martineztomas24,2015-09-26 14:07:51,1443276471815,,en
[Saints] Southampton v Swansea: Matchday coverage http://t.co/6QqX8jF3Ij via @dailyechosaints,dailyecho,2015-09-26 14:07:56,1443276476827,,en
"Southampton VS Swansea

Live Stream : http://t.co/bU5zJnbare

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",MeryemSoylu10,2015-09-26 14:07:57,1443276477363,,en
"@Dalekxandra Yo con el Swansea no me meto, y lo sabes (?)",FerOfDamnation,2015-09-26 14:07:59,1443276479721,,es
شغل ايديا 😆 @ Swansea Marina https://t.co/gqWt1cg93n,T_LoLii,2015-09-26 14:08:03,1443276483771,"{u'type': u'Point', u'coordinates': [51.61583333, -3.93833333]}",ar
LIVE: Southampton v Swansea http://t.co/PQSXjgarN4,Gapsy4all,2015-09-26 14:08:08,1443276488352,,en
Southampton v Swansea: Matchday coverage #Southampton http://t.co/k4gylLyTQY,Southampton_FC1,2015-09-26 14:08:09,1443276489077,,en
"Southampton VS Swansea

Live Stream : http://t.co/HL9R95k4CV

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",gunesca,2015-09-26 14:08:09,1443276489724,,en
"Southampton VS Swansea

Live Stream : http://t.co/rdhhTLDUYv

ftblsk6 #SaintsFC #Swans #WeMarchOn #Stoptober #SOUSWA #GlobalSwans",mervecikcam,2015-09-26 14:08:16,1443276496134,,en
"8: Mane goes close for @SouthamptonFC as he fires just wide from an acute angle. (0-0)
#SOUSWA",SwansOfficial,2015-09-26 14:08:27,1443276507212,,en
@DAVEITSDOPE95 hey doesn't everybody in Swansea do heroin???,ImKendallWilson,2015-09-26 14:08:33,1443276513941,,en
"#Offers
#VoucherCodes Spa Access With Massage or Facial - Southampton ... 
http://t.co/SWAGSbacU7 http://t.co/KkhSJpyiYy",CouponToucan,2015-09-26 14:08:37,1443276517129,,en
"Comienza
Southampton - Swansea
Barcelona - Las Palmas
Liverpool 1-0 Aston Villa
Leicester - Arsenal
M. Utd - Sunderland",terstegen132,2015-09-26 14:08:38,1443276518301,,en
Southampton Stags 40-43 Portsmouth Drakes,TchoukballUK,2015-09-26 14:08:41,1443276521984,,en
Gutted that the Catfish &amp; Bottlemen tickets at southampton are sold out :(,Pavkazz,2015-09-26 14:08:45,1443276525238,,en
#fiizy_ LIVE: Southampton v Swansea: The Saints have started in poor form this season and will... http://t.co/Wam2Ndgfma #teamfollowback,_fiizy,2015-09-26 14:08:46,1443276526060,,en
